hour,node_id,floor,node_category,node_name,flow
21,E-BUS-01,M,Entrance,South transit / bus access,93
21,E-TRANSIT-02,M,Entrance,South transit / rail access,120
21,MU-C-WEST-LOOP,MU,Corridor,West atrium loop corridor,1264
21,MU-C-WEST-NORTH,MU,Corridor,Northwest corridor,565
21,MU-C-WEST-MAIN,MU,Corridor,West main corridor,224
21,MU-C-WEST-SOUTH,MU,Corridor,Southwest corridor,720
21,MU-C-SOUTH-COURT,MU,Corridor,Southwest court corridor,512
21,MU-C-CENTER-MAIN,MU,Corridor,Central main corridor,1178
21,MU-C-NORTH-COURT,MU,Corridor,North central court corridor,2534
21,MU-C-CENTER-HUB,MU,Corridor,Central hub corridor,274
21,MU-C-VERTICAL,MU,Corridor,Central vertical corridor,124
21,MU-C-EAST-HUB,MU,Corridor,East central corridor,669
21,MU-C-EAST-WING,MU,Corridor,East wing corridor,170
21,MU-C-SOUTH-EAST,MU,Corridor,Southeast lower corridor,121
21,MU34,MU,Retail,MU34,65
21,MU35,MU,Anchor_Retail,MU35,187
21,MU36,MU,Retail,MU36,71
21,MU37,MU,Retail,MU37,70
21,MU38,MU,Retail,MU38,85
21,MU39,MU,Retail,MU39,103
21,MU40,MU,Retail,MU40,38
21,MU41a,MU,Retail,MU41a,86
21,MU41b,MU,Retail,MU41b,49
21,MU42,MU,Anchor_Retail,MU42,92
21,MU43a,MU,Retail,MU43a,18
21,MU43b,MU,Retail,MU43b,22
21,MU44,MU,Retail,MU44,33
21,MU45,MU,Retail,MU45,47
21,MU45a,MU,Retail,MU45a,43
21,MU46,MU,Retail,MU46,81
21,MU47a,MU,Retail,MU47a,118
21,MU47b,MU,Retail,MU47b,78
21,MU48,MU,Retail,MU48,110
21,MU49,MU,Retail,MU49,22
21,MU50,MU,Retail,MU50,21
21,MU51,MU,Retail,MU51,55
21,MU52,MU,Retail,MU52,12
21,MU53,MU,Retail,MU53,23
21,MU54,MU,Retail,MU54,21
21,MU55,MU,Anchor_Retail,MU55,75
21,MU32_MU33,MU,Retail_Combined,MU32 & MU33,147
21,MU31,MU,Retail,MU31,119
21,MU29_MU30,MU,Retail_Combined,MU29 & MU30,77
21,MU28,MU,Retail,MU28,91
21,MU27,MU,Retail,MU27,51
21,MU26,MU,Retail,MU26,57
21,MU25,MU,Retail,MU25,72
21,MU24,MU,Retail,MU24,48
21,MU22,MU,Retail,MU22,54
21,MU20,MU,Retail,MU20,136
21,MU21,MU,Retail,MU21,197
21,MU19,MU,Retail,MU19,131
21,MU18,MU,Retail,MU18,146
21,MU17,MU,Retail_Kiosk,MU17,168
21,MU16g_h,MU,Retail_Combined,MU16g & MU16h,164
21,MU16f,MU,Retail,MU16f,163
21,MU16e,MU,Retail,MU16e,127
21,MU16d,MU,Retail,MU16d,158
21,MU16c,MU,Retail,MU16c,156
21,MU16k,MU,Retail_Kiosk,MU16k,129
21,MU16i,MU,Retail_Kiosk,MU16i,188
21,MU16j,MU,Retail_Kiosk,MU16j,174
21,MU16l,MU,Retail_Kiosk,MU16l,144
21,MU16b,MU,Retail,MU16b,184
21,MU16a,MU,Retail_Kiosk,MU16a,133
21,MU15,MU,Retail,MU15,62
21,MU14,MU,Retail,MU14,63
21,MU13,MU,Retail,MU13,57
21,MU12,MU,Retail,MU12,47
21,MU11,MU,Retail,MU11,9
21,MU10,MU,Retail,MU10,57
21,MU08_MU09,MU,Retail_Combined,MU08 & MU09,69
21,MU07a,MU,Anchor_Retail,MU07a,6
21,MU07b,MU,Anchor_Retail,MU07b,10
21,MU06,MU,Retail,MU06,23
21,MU05,MU,Retail,MU05,49
21,MU04,MU,Retail,MU04,66
21,MU03b,MU,Retail,MU03b,40
21,MU02b_MU03a,MU,Retail_Combined,MU02b & MU03a,38
21,MU02a,MU,Retail,MU02a,49
21,MU01,MU,Anchor_Retail,MU01,19
21,MU01b,MU,Retail,MU01b,4
21,MU01c,MU,Retail,MU01c,2
21,MU-F-WC-NW,MU,Facility_Restroom,Restroom / Accessible WC,26
21,MU-F-WC-CENTER,MU,Facility_Restroom,Restroom / Accessible WC,29
21,MU-F-WC-SW,MU,Facility_Restroom,Restroom / Accessible WC,38
21,MU-F-ELEV-CENTER,MU,Facility_Elevator,Elevator,40
21,MU-F-ESC-WEST,MU,Facility_Escalator,Escalator,25
21,MU-F-ESC-CENTER-W,MU,Facility_Escalator,Escalator,25
21,MU-F-ESC-CENTER-N,MU,Facility_Escalator,Escalator,7
21,MU-F-ESC-CENTER-S,MU,Facility_Escalator,Escalator,6
21,MU-F-ESC-EAST-W,MU,Facility_Escalator,Escalator,10
21,MU-F-ESC-EAST-E,MU,Facility_Escalator,Escalator,0
21,MU-F-ESC-SW,MU,Facility_Escalator,Escalator,34
21,MU-A-NW,MU,Unknown_Area,Unlabeled northwest anchor area,34
21,MU-A-CENTER-E,MU,Unknown_Area,Unlabeled center-east anchor area,48
21,MU-A-SW,MU,Unknown_Area,Unlabeled southwest anchor area,38
21,MU-ENT-NORTH,MU,Entrance,North vertical entry / exit,96
21,MU-ENT-WEST,MU,Entrance,West entry / exit,75
21,MU-ENT-EAST,MU,Entrance,East entry / exit,74
21,MU-ENT-SOUTHWEST,MU,Entrance,Southwest entry / exit,93
21,L1-C-WEST-ATRIUM,L1,Corridor,West atrium corridor,1048
21,L1-C-WEST-MAIN,L1,Corridor,West main corridor,899
21,L1-C-SOUTHWEST,L1,Corridor,Southwest lower corridor,851
21,L1-C-CENTRAL-COURT,L1,Corridor,Central court corridor,2046
21,L1-C-CENTRAL-SPINE,L1,Corridor,Central spine corridor,1342
21,L1-C-HOTEL-LINK,L1,Corridor,Mandarin Oriental link corridor,214
21,L1-C-EAST-HUB,L1,Corridor,East hub corridor,652
21,L1-C-EAST-WING,L1,Corridor,East wing corridor,139
21,L1-C-SOUTHEAST,L1,Corridor,Southeast lower corridor,203
21,L1-L119,L1,Retail,L119,134
21,L1-L118,L1,Retail,L118,148
21,L1-L117,L1,Retail,L117,170
21,L1-L116,L1,Retail,L116,353
21,L1-L115,L1,Retail,L115,250
21,L1-L114,L1,Retail,L114,550
21,L1-L113,L1,Retail,L113,411
21,L1-L112,L1,Retail,L112,405
21,L1-L111,L1,Retail,L111,476
21,L1-L110,L1,Retail,L110,155
21,L1-L109,L1,Retail,L109,216
21,L1-L108,L1,Retail,L108,193
21,L1-L108A,L1,Retail,L108a,123
21,L1-L1H-1,L1,Retail,L1H(1),84
21,L1-L106-L107,L1,Retail_Combined,L106 & L107,149
21,L1-L105,L1,Retail,L105,117
21,L1-L104,L1,Retail,L104,165
21,L1-L103,L1,Retail,L103,184
21,L1-L102,L1,Retail,L102,107
21,L1-L101,L1,Retail,L101,398
21,L1-L120B,L1,Retail,L120b,84
21,L1-L120,L1,Retail,L120,204
21,L1-L121,L1,Retail,L121,229
21,L1-L122,L1,Retail,L122,217
21,L1-L123,L1,Retail,L123,242
21,L1-L124,L1,Retail,L124,175
21,L1-L125,L1,Retail,L125,386
21,L1-MOH-L101,L1,Hotel_Service,MOH L101,10
21,L1-MOH-L102,L1,Hotel_Service,MOH L102,73
21,L1-HOTEL-MANDARIN,L1,Hotel,"Mandarin Oriental, Guangzhou",23
21,L1-TOWER-1,L1,Office_Tower,Taikoo Hui Tower 1,36
21,L1-TOWER-2,L1,Office_Tower,Taikoo Hui Tower 2,66
21,L1-F-ESC-WEST,L1,Facility_Escalator,Escalator,64
21,L1-F-ESC-WEST-MID,L1,Facility_Escalator,Escalator,35
21,L1-F-ESC-CENTER,L1,Facility_Escalator,Escalator,36
21,L1-F-ESC-CENTER-SOUTH,L1,Facility_Escalator,Escalator,54
21,L1-F-ESC-EAST-MID,L1,Facility_Escalator,Escalator,42
21,L1-F-ESC-EAST,L1,Facility_Escalator,Escalator,15
21,L1-F-WC-WEST,L1,Facility_Restroom,Restroom / Accessible WC,86
21,L1-F-ELEVATOR-CENTER,L1,Facility_Elevator,Elevator,55
21,L1-F-INFO-WEST,L1,Facility_Service,Information desk,52
21,L1-F-SIGNAGE-EAST,L1,Facility_Service,1F signage / directory,16
21,L1-F-HSBC,L1,Facility_Bank_ATM,HSBC ATM / banking facility,31
21,L1-ENT-WEST,L1,Entrance,West entrance / exit,128
21,L1-ENT-NORTH,L1,Entrance,North car drop-off entrance,98
21,L1-ENT-EAST,L1,Entrance,East entrance / exit,95
21,L1-ENT-SOUTH,L1,Entrance,South transit entrance,164
21,L2-C-WEST-ATRIUM,L2,Corridor,West atrium corridor,0
21,L2-C-WEST-MAIN,L2,Corridor,West main corridor,0
21,L2-C-SOUTHWEST,L2,Corridor,Southwest lower corridor,0
21,L2-C-CENTRAL-COURT,L2,Corridor,Central court corridor,0
21,L2-C-CENTRAL-SPINE,L2,Corridor,Central spine corridor,0
21,L2-C-HOTEL-LINK,L2,Corridor,Mandarin Oriental link corridor,0
21,L2-C-EAST-HUB,L2,Corridor,East hub corridor,0
21,L2-C-EAST-WING,L2,Corridor,East wing corridor,0
21,L2-C-SOUTHEAST,L2,Corridor,Southeast lower corridor,0
21,L2-L227,L2,Retail,L227,0
21,L2-L226,L2,Retail,L226,0
21,L2-L225B,L2,Retail,L225b,0
21,L2-L225A,L2,Retail,L225a,0
21,L2-L224,L2,Retail,L224,0
21,L2-L223,L2,Retail,L223,0
21,L2-L221-L222,L2,Retail_Combined,L221 & L222,0
21,L2-L220,L2,Retail,L220,0
21,L2-L218-L219,L2,Retail_Combined,L218 & L219,0
21,L2-L217,L2,Retail,L217,0
21,L2-L216,L2,Retail,L216,0
21,L2-L215,L2,Retail,L215,0
21,L2-L214,L2,Retail,L214,0
21,L2-L213,L2,Retail,L213,0
21,L2-L211,L2,Retail,L211,0
21,L2-L210B,L2,Retail,L210b,0
21,L2-L210A,L2,Retail,L210a,0
21,L2-L209,L2,Retail,L209,0
21,L2-L207-L208,L2,Retail_Combined,L207 & L208,0
21,L2-L206,L2,Retail,L206,0
21,L2-L205,L2,Retail,L205,0
21,L2-L204,L2,Retail,L204,0
21,L2-L203,L2,Retail,L203,0
21,L2-L202,L2,Retail,L202,0
21,L2-L201,L2,Retail,L201,0
21,L2-L228,L2,Retail,L228,0
21,L2-L229A,L2,Retail,L229a,0
21,L2-L229B,L2,Retail,L229b,0
21,L2-L230,L2,Retail,L230,0
21,L2-L231,L2,Retail,L231,0
21,L2-L232,L2,Retail,L232,0
21,L2-L233,L2,Retail,L233,0
21,L2-L234,L2,Retail,L234,0
21,L2-HOTEL-MANDARIN,L2,Hotel,"Mandarin Oriental, Guangzhou",0
21,L2-TOWER-1,L2,Office_Tower,Taikoo Hui Tower 1,0
21,L2-TOWER-2,L2,Office_Tower,Taikoo Hui Tower 2,0
21,L2-A-WEST-NORTH,L2,Unknown_Area,Unlabeled west upper service area,0
21,L2-A-HOTEL-CONNECTOR,L2,Unknown_Area,Unlabeled hotel connector area,0
21,L2-F-WC-WEST,L2,Facility_Restroom,Restroom / Accessible WC,0
21,L2-F-WC-CENTER,L2,Facility_Restroom,Restroom / Accessible WC,0
21,L2-F-ELEVATOR-CENTER,L2,Facility_Elevator,Elevator,0
21,L2-F-ESC-WEST,L2,Facility_Escalator,Escalator,0
21,L2-F-ESC-WEST-MID,L2,Facility_Escalator,Escalator,0
21,L2-F-ESC-CENTER,L2,Facility_Escalator,Escalator,0
21,L2-F-ESC-SOUTH,L2,Facility_Escalator,Escalator,0
21,L2-F-ESC-EAST-MID,L2,Facility_Escalator,Escalator,0
21,L2-F-ESC-EAST,L2,Facility_Escalator,Escalator,0
21,L3-C-WEST-LOOP,L3,Corridor,West loop corridor,0
21,L3-C-CENTRAL-SPINE,L3,Corridor,Central curved spine corridor,0
21,L3-C-NORTH-RETAIL,L3,Corridor,North retail corridor,0
21,L3-C-HOTEL-LINK,L3,Corridor,Mandarin Oriental link corridor,0
21,L3-C-EAST-HUB,L3,Corridor,East hub corridor,0
21,L3-C-EAST-WING,L3,Corridor,East wing corridor,0
21,L3-C-SOUTH-WALK,L3,Corridor,South lower walkway,0
21,L3-L302,L3,Retail,L302,0
21,L3-L303,L3,Retail,L303,0
21,L3-L304,L3,Retail,L304,0
21,L3-L305,L3,Retail,L305,0
21,L3-L306,L3,Retail,L306,0
21,L3-L307,L3,Retail,L307,0
21,L3-L308A,L3,Retail,L308a,0
21,L3-L308B,L3,Retail,L308b,0
21,L3-L308C,L3,Retail,L308c,0
21,L3-L308D,L3,Retail,L308d,0
21,L3-L308E,L3,Retail,L308e,0
21,L3-HOTEL-MANDARIN,L3,Hotel,"Mandarin Oriental, Guangzhou",0
21,L3-TOWER-1,L3,Office_Tower,Taikoo Hui Tower 1,0
21,L3-TOWER-2,L3,Office_Tower,Taikoo Hui Tower 2,0
21,L3-G-WEST-NORTH,L3,Landscape_Terrace,West north landscaped terrace,0
21,L3-G-WEST-MAIN,L3,Landscape_Terrace,West central landscaped terrace,0
21,L3-G-SOUTH-CENTER,L3,Landscape_Terrace,South central landscaped terrace,0
21,L3-G-CENTER-WAVE,L3,Landscape_Terrace,Central wave landscaped terrace,0
21,L3-G-HOTEL-EAST,L3,Landscape_Terrace,Hotel east landscaped terrace,0
21,L3-G-EAST-SOUTH,L3,Landscape_Terrace,East south landscaped terrace,0
21,L3-F-ELEVATOR-CENTER,L3,Facility_Elevator,Elevator,0
21,L3-F-ESC-WEST,L3,Facility_Escalator,Escalator,0
21,L3-F-ESC-WEST-MID,L3,Facility_Escalator,Escalator,0
21,L3-F-ESC-CENTER-SOUTH,L3,Facility_Escalator,Escalator,0
21,L3-F-ESC-CENTER-EAST,L3,Facility_Escalator,Escalator,0
21,L3-F-ESC-EAST,L3,Facility_Escalator,Escalator,0
